,OpenAAPL,OpenAMZN,OpenCVX,OpenDIS,OpenF,OpenGOOG,OpenJNJ,OpenJPM,OpenUL,OpenXOM,HighAAPL,HighAMZN,HighCVX,HighDIS,HighF,HighGOOG,HighJNJ,HighJPM,HighUL,HighXOM,LowAAPL,LowAMZN,LowCVX,LowDIS,LowF,LowGOOG,LowJNJ,LowJPM,LowUL,LowXOM,CloseAAPL,CloseAMZN,CloseCVX,CloseDIS,CloseF,CloseGOOG,CloseJNJ,CloseJPM,CloseUL,CloseXOM,VolumeAAPL,VolumeAMZN,VolumeCVX,VolumeDIS,VolumeF,VolumeGOOG,VolumeJNJ,VolumeJPM,VolumeUL,VolumeXOM,Date,AAPL_Score,AMZN_Score,CVX_Score,DIS_Score,F_Score,GOOG_Score,JNJ_Score,JPM_Score,UL_Score,XOM_Score
2024-10-22 00:00:00+00:00,233.88999938964844,188.35000610351562,151.25,96.19999694824219,10.920000076293945,164.6999969482422,162.32000732421875,223.02000427246094,61.77000045776367,120.26000213623047,236.22000122070312,191.52000427246094,151.67999267578125,97.26000213623047,11.149999618530273,167.47000122070312,163.72999572753906,225.27999877929688,62.02000045776367,121.19000244140625,232.60000610351562,186.97999572753906,150.22000122070312,96.19999694824219,10.920000076293945,164.6699981689453,161.89999389648438,221.10000610351562,61.66999816894531,119.94000244140625,235.86000061035156,189.6999969482422,150.9199981689453,96.73999786376953,11.109999656677246,166.82000732421875,163.4499969482422,224.1199951171875,61.880001068115234,120.69999694824219,38846600.0,29650600.0,4416400.0,5344300.0,51597600.0,11958600.0,5680300.0,9586800.0,1828500.0,9201400.0,,,,,,,,,,,
2024-10-23 00:00:00+00:00,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,,,,,,,,,,,
0,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-17,,,0.14725,0.028366666666666665,-0.05135,,0.3825,0.10111052631578947,0.0,0.244
1,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-18,,,-0.13873333333333335,0.12978571428571425,0.064,0.1453357142857143,0.17215,0.24113333333333334,0.0,0.2732
2,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-19,,,0.18076666666666666,0.0,0.064,0.3597,0.40775,0.24113333333333334,0.0,0.0
3,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-20,,0.317975,0.02930000000000002,0.0,0.064,0.27178571428571424,-0.1531,0.4939,0.0,0.0
4,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-21,0.12194642857142857,0.2625230769230769,0.0,0.10522083333333333,-0.003350000000000001,0.21241500000000002,0.12395,0.39683333333333337,0.0,0.20095
5,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-22,0.06636363636363636,0.24585483870967742,0.23835,0.12433571428571429,0.26895,0.24712777777777775,0.0,-0.03936666666666666,0.0,-0.038633333333333325
6,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-23,0.10245135135135135,0.24444400000000002,-0.2608,0.014579999999999992,0.2016,0.030047368421052628,0.11333333333333334,0.0789875,0.4215,-0.038633333333333325
7,234.0800018310547,188.85000610351562,150.36000061035156,96.93000030517578,11.109999656677246,166.42999267578125,162.82000732421875,223.66000366210938,60.22999954223633,119.97000122070312,235.13999938964844,189.16000366210938,151.0,97.13999938964844,11.239999771118164,167.60000610351562,166.0,224.8000030517578,60.650001525878906,120.75,227.75999450683594,183.69000244140625,149.2899932861328,95.98999786376953,11.020000457763672,163.63299560546875,162.4199981689453,222.52999877929688,60.16999816894531,119.4000015258789,230.75999450683594,184.7100067138672,150.47999572753906,96.23999786376953,11.0600004196167,164.47999572753906,165.86000061035156,223.41000366210938,60.63999938964844,120.2699966430664,52037200.0,31733200.0,5248600.0,5384500.0,37278700.0,12729200.0,7441600.0,6179500.0,2642100.0,8315300.0,2024-10-24,0.15644615384615387,0.30066000000000004,0.0516,0.014579999999999992,-0.296,0.07354000000000001,0.16444,0.3612333333333333,0.13084,-0.038633333333333325
